"live"	"函数名"	"未限定名"	"定义位置"	"call_like_count"	"原始签名"	"功能"	"签名风险标记"	"project_item"	"命中位置"
"present"	"特征_资源状态足够状态"	"特征_资源状态足够状态"	"自我动作实现.外设模块.ixx:5804"	"1"	"inline const 语素入口节点类* 特征_资源状态足够状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2233:    inline const 语素入口节点类* 特征_资源状态足够状态() noexcept"
"present"	"特征_权限边界明确状态"	"特征_权限边界明确状态"	"自我动作实现.外设模块.ixx:5811"	"1"	"inline const 语素入口节点类* 特征_权限边界明确状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2240:    inline const 语素入口节点类* 特征_权限边界明确状态() noexcept"
"present"	"特征_风险状态可控状态"	"特征_风险状态可控状态"	"自我动作实现.外设模块.ixx:5825"	"1"	"inline const 语素入口节点类* 特征_风险状态可控状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2254:    inline const 语素入口节点类* 特征_风险状态可控状态() noexcept"
"present"	"特征_当前场景特征值材料缺失存在数量"	"特征_当前场景特征值材料缺失存在数量"	"自我动作实现.外设模块.ixx:5902"	"1"	"inline const 语素入口节点类* 特征_当前场景特征值材料缺失存在数量() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13822:        (void)写入基础节点I64(宿主, 特征_当前场景特征值材料缺失存在数量(), 结果.材料缺失存在数量, now);"
"present"	"特征_当前场景特征值材料过期存在数量"	"特征_当前场景特征值材料过期存在数量"	"自我动作实现.外设模块.ixx:5909"	"1"	"inline const 语素入口节点类* 特征_当前场景特征值材料过期存在数量() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13823:        (void)写入基础节点I64(宿主, 特征_当前场景特征值材料过期存在数量(), 结果.材料过期存在数量, now);"
"present"	"特征_当前场景特征值材料冲突存在数量"	"特征_当前场景特征值材料冲突存在数量"	"自我动作实现.外设模块.ixx:5916"	"1"	"inline const 语素入口节点类* 特征_当前场景特征值材料冲突存在数量() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13824:        (void)写入基础节点I64(宿主, 特征_当前场景特征值材料冲突存在数量(), 结果.材料冲突存在数量, now);"
"present"	"特征_来源报告时间戳毫秒"	"特征_来源报告时间戳毫秒"	"自我动作实现.外设模块.ixx:5958"	"1"	"inline const 语素入口节点类* 特征_来源报告时间戳毫秒() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13856:            (void)写入基础节点I64(节点, 特征_来源报告时间戳毫秒(), 项.来源报告时间戳毫秒, now);"
"present"	"特征_存在_场景绝对坐标X"	"特征_存在_场景绝对坐标X"	"自我动作实现.外设模块.ixx:5965"	"1"	"inline const 语素入口节点类* 特征_存在_场景绝对坐标X() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13564:                读取基础节点I64(节点, 特征_存在_场景绝对坐标X(), 场景绝对X)"
"present"	"特征_存在_场景绝对坐标Y"	"特征_存在_场景绝对坐标Y"	"自我动作实现.外设模块.ixx:5972"	"1"	"inline const 语素入口节点类* 特征_存在_场景绝对坐标Y() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13565:                && 读取基础节点I64(节点, 特征_存在_场景绝对坐标Y(), 场景绝对Y)"
"present"	"特征_存在_场景绝对坐标Z"	"特征_存在_场景绝对坐标Z"	"自我动作实现.外设模块.ixx:5979"	"1"	"inline const 语素入口节点类* 特征_存在_场景绝对坐标Z() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13566:                && 读取基础节点I64(节点, 特征_存在_场景绝对坐标Z(), 场景绝对Z);"
"present"	"自我边界坐标转I64三元"	"自我边界坐标转I64三元"	"自我动作实现.外设模块.ixx:6077"	"1"	"inline bool 自我边界坐标转I64三元(const Vector3D& 坐标, I64& x, I64& y, I64& z) noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:6101:        return 自我边界坐标转I64三元(坐标, x, y, z);"
"present"	"特征_安全因果候选存在"	"特征_安全因果候选存在"	"自我动作实现.外设模块.ixx:6251"	"1"	"inline const 语素入口节点类* 特征_安全因果候选存在() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13788:            (void)写入基础节点指针(节点, 特征_安全因果候选存在(), 条目.候选存在, now);"
"present"	"特征_安全因果候选特征类型"	"特征_安全因果候选特征类型"	"自我动作实现.外设模块.ixx:6258"	"1"	"inline const 语素入口节点类* 特征_安全因果候选特征类型() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13789:            (void)写入基础节点指针(节点, 特征_安全因果候选特征类型(), 条目.特征类型, now);"
"present"	"特征_安全因果候选当前特征值读取状态"	"特征_安全因果候选当前特征值读取状态"	"自我动作实现.外设模块.ixx:6265"	"1"	"inline const 语素入口节点类* 特征_安全因果候选当前特征值读取状态() noexcept"	"从指定来源读取数据或状态。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13790:            (void)写入基础节点I64(节点, 特征_安全因果候选当前特征值读取状态(), 条目.当前特征值读取状态, now);"
"present"	"特征_安全因果候选当前特征值"	"特征_安全因果候选当前特征值"	"自我动作实现.外设模块.ixx:6272"	"1"	"inline const 语素入口节点类* 特征_安全因果候选当前特征值() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13791:            (void)写入基础节点I64(节点, 特征_安全因果候选当前特征值(), 条目.当前特征值, now);"
"present"	"特征_安全因果候选前一特征值"	"特征_安全因果候选前一特征值"	"自我动作实现.外设模块.ixx:6279"	"1"	"inline const 语素入口节点类* 特征_安全因果候选前一特征值() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13792:            (void)写入基础节点I64(节点, 特征_安全因果候选前一特征值(), 条目.前一特征值, now);"
"present"	"特征_安全因果候选前一特征值缺口状态"	"特征_安全因果候选前一特征值缺口状态"	"自我动作实现.外设模块.ixx:6286"	"1"	"inline const 语素入口节点类* 特征_安全因果候选前一特征值缺口状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13793:            (void)写入基础节点I64(节点, 特征_安全因果候选前一特征值缺口状态(), 条目.前一特征值缺口状态, now);"
"present"	"特征_安全因果候选变化方向"	"特征_安全因果候选变化方向"	"自我动作实现.外设模块.ixx:6293"	"1"	"inline const 语素入口节点类* 特征_安全因果候选变化方向() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13794:            (void)写入基础节点I64(节点, 特征_安全因果候选变化方向(), 条目.变化方向, now);"
"present"	"特征_安全因果候选时间窗口"	"特征_安全因果候选时间窗口"	"自我动作实现.外设模块.ixx:6300"	"1"	"inline const 语素入口节点类* 特征_安全因果候选时间窗口() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13795:            (void)写入基础节点I64(节点, 特征_安全因果候选时间窗口(), 条目.时间窗口, now);"
"present"	"特征_安全因果候选来源观察报告"	"特征_安全因果候选来源观察报告"	"自我动作实现.外设模块.ixx:6307"	"1"	"inline const 语素入口节点类* 特征_安全因果候选来源观察报告() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13796:            (void)写入基础节点I64(节点, 特征_安全因果候选来源观察报告(), 条目.来源观察报告, now);"
"present"	"特征_安全因果候选相关自我关键特征"	"特征_安全因果候选相关自我关键特征"	"自我动作实现.外设模块.ixx:6314"	"1"	"inline const 语素入口节点类* 特征_安全因果候选相关自我关键特征() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13800:                特征_安全因果候选相关自我关键特征(),"
"present"	"特征_安全因果候选归因证据状态"	"特征_安全因果候选归因证据状态"	"自我动作实现.外设模块.ixx:6321"	"1"	"inline const 语素入口节点类* 特征_安全因果候选归因证据状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13803:            (void)写入基础节点I64(节点, 特征_安全因果候选归因证据状态(), 条目.归因证据状态, now);"
"present"	"特征_安全因果候选负向证据状态"	"特征_安全因果候选负向证据状态"	"自我动作实现.外设模块.ixx:6328"	"1"	"inline const 语素入口节点类* 特征_安全因果候选负向证据状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13804:            (void)写入基础节点I64(节点, 特征_安全因果候选负向证据状态(), 条目.负向证据状态, now);"
"present"	"特征_安全因果候选置信度"	"特征_安全因果候选置信度"	"自我动作实现.外设模块.ixx:6335"	"1"	"inline const 语素入口节点类* 特征_安全因果候选置信度() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13805:            (void)写入基础节点I64(节点, 特征_安全因果候选置信度(), 条目.候选置信度, now);"
"present"	"类型_安全评估存在结果"	"类型_安全评估存在结果"	"自我动作实现.外设模块.ixx:6797"	"1"	"inline const 语素入口节点类* 类型_安全评估存在结果() noexcept"	"评估状态、风险、质量、权重或完成度。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:19054:                    类型_安全评估存在结果(),"
"present"	"类型_外设观察像素簇验证结果"	"类型_外设观察像素簇验证结果"	"自我动作实现.外设模块.ixx:6804"	"1"	"inline const 语素入口节点类* 类型_外设观察像素簇验证结果() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:22417:                    类型_外设观察像素簇验证结果(),"
"present"	"特征_服务前状态场景"	"特征_服务前状态场景"	"自我动作实现.外设模块.ixx:6818"	"1"	"inline const 语素入口节点类* 特征_服务前状态场景() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2261:    inline const 语素入口节点类* 特征_服务前状态场景() noexcept"
"present"	"特征_资源压力降低状态"	"特征_资源压力降低状态"	"自我动作实现.外设模块.ixx:6832"	"1"	"inline const 语素入口节点类* 特征_资源压力降低状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2275:    inline const 语素入口节点类* 特征_资源压力降低状态() noexcept"
"present"	"特征_风险传播阻断状态"	"特征_风险传播阻断状态"	"自我动作实现.外设模块.ixx:6839"	"1"	"inline const 语素入口节点类* 特征_风险传播阻断状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2282:    inline const 语素入口节点类* 特征_风险传播阻断状态() noexcept"
"present"	"特征_条件特征"	"特征_条件特征"	"自我动作实现.外设模块.ixx:684"	"1"	"inline const 语素入口节点类* 特征_条件特征() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:103:    inline const 语素入口节点类* 特征_条件特征() noexcept"
"present"	"特征_非必要任务暂停状态"	"特征_非必要任务暂停状态"	"自我动作实现.外设模块.ixx:6846"	"1"	"inline const 语素入口节点类* 特征_非必要任务暂停状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2289:    inline const 语素入口节点类* 特征_非必要任务暂停状态() noexcept"
"present"	"值_目标实例特征缺失"	"值_目标实例特征缺失"	"自我动作实现.外设模块.ixx:6853"	"1"	"inline const 语素入口节点类* 值_目标实例特征缺失() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2296:    inline const 语素入口节点类* 值_目标实例特征缺失() noexcept"
"present"	"值_执行前值缺失"	"值_执行前值缺失"	"自我动作实现.外设模块.ixx:6860"	"1"	"inline const 语素入口节点类* 值_执行前值缺失() noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:2303:    inline const 语素入口节点类* 值_执行前值缺失() noexcept"
"present"	"值_输入快照过期"	"值_输入快照过期"	"自我动作实现.外设模块.ixx:6867"	"1"	"inline const 语素入口节点类* 值_输入快照过期() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2310:    inline const 语素入口节点类* 值_输入快照过期() noexcept"
"present"	"值_I64溢出"	"值_I64溢出"	"自我动作实现.外设模块.ixx:6874"	"1"	"inline const 语素入口节点类* 值_I64溢出() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2317:    inline const 语素入口节点类* 值_I64溢出() noexcept"
"present"	"值_差值计算溢出"	"值_差值计算溢出"	"自我动作实现.外设模块.ixx:6881"	"1"	"inline const 语素入口节点类* 值_差值计算溢出() noexcept"	"计算权重、状态、差值或派生结果。"	""	"ClCompile"	"自我动作实现模块.ixx:2324:    inline const 语素入口节点类* 值_差值计算溢出() noexcept"
"present"	"值_缺少执行差值或目标值"	"值_缺少执行差值或目标值"	"自我动作实现.外设模块.ixx:6888"	"1"	"inline const 语素入口节点类* 值_缺少执行差值或目标值() noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:2331:    inline const 语素入口节点类* 值_缺少执行差值或目标值() noexcept"
"present"	"值_执行差值与目标值冲突"	"值_执行差值与目标值冲突"	"自我动作实现.外设模块.ixx:6895"	"1"	"inline const 语素入口节点类* 值_执行差值与目标值冲突() noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:2338:    inline const 语素入口节点类* 值_执行差值与目标值冲突() noexcept"
"present"	"值_实际差值未命中约束"	"值_实际差值未命中约束"	"自我动作实现.外设模块.ixx:6902"	"1"	"inline const 语素入口节点类* 值_实际差值未命中约束() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2345:    inline const 语素入口节点类* 值_实际差值未命中约束() noexcept"
"present"	"值_目标特征写入失败"	"值_目标特征写入失败"	"自我动作实现.外设模块.ixx:6909"	"1"	"inline const 语素入口节点类* 值_目标特征写入失败() noexcept"	"把处理结果写入指定对象、场景或日志。"	""	"ClCompile"	"自我动作实现模块.ixx:2352:    inline const 语素入口节点类* 值_目标特征写入失败() noexcept"
"present"	"值_差值约束包缺失"	"值_差值约束包缺失"	"自我动作实现.外设模块.ixx:6916"	"1"	"inline const 语素入口节点类* 值_差值约束包缺失() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2359:    inline const 语素入口节点类* 值_差值约束包缺失() noexcept"
"present"	"值_方法配对结果缺失"	"值_方法配对结果缺失"	"自我动作实现.外设模块.ixx:6923"	"1"	"inline const 语素入口节点类* 值_方法配对结果缺失() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2366:    inline const 语素入口节点类* 值_方法配对结果缺失() noexcept"
"present"	"值_因果证据不足"	"值_因果证据不足"	"自我动作实现.外设模块.ixx:7014"	"1"	"inline const 语素入口节点类* 值_因果证据不足() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2464:    inline const 语素入口节点类* 值_因果证据不足() noexcept"
"present"	"值_需求满足"	"值_需求满足"	"自我动作实现.外设模块.ixx:7077"	"1"	"inline const 语素入口节点类* 值_需求满足() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2527:    inline const 语素入口节点类* 值_需求满足() noexcept"
"present"	"值_需求未满足"	"值_需求未满足"	"自我动作实现.外设模块.ixx:7084"	"1"	"inline const 语素入口节点类* 值_需求未满足() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2534:    inline const 语素入口节点类* 值_需求未满足() noexcept"
"present"	"值_目标抽象特征无效"	"值_目标抽象特征无效"	"自我动作实现.外设模块.ixx:7091"	"1"	"inline const 语素入口节点类* 值_目标抽象特征无效() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2541:    inline const 语素入口节点类* 值_目标抽象特征无效() noexcept"
"present"	"值_实例特征未命中抽象特征"	"值_实例特征未命中抽象特征"	"自我动作实现.外设模块.ixx:7098"	"1"	"inline const 语素入口节点类* 值_实例特征未命中抽象特征() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2548:    inline const 语素入口节点类* 值_实例特征未命中抽象特征() noexcept"
"present"	"值_目标值类型不是I64"	"值_目标值类型不是I64"	"自我动作实现.外设模块.ixx:7105"	"1"	"inline const 语素入口节点类* 值_目标值类型不是I64() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2555:    inline const 语素入口节点类* 值_目标值类型不是I64() noexcept"
"present"	"类型_需求_实例化特征"	"类型_需求_实例化特征"	"自我动作实现.外设模块.ixx:7112"	"1"	"inline const 语素入口节点类* 类型_需求_实例化特征() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2562:    inline const 语素入口节点类* 类型_需求_实例化特征() noexcept"
"present"	"类型_需求_确定特征当前值"	"类型_需求_确定特征当前值"	"自我动作实现.外设模块.ixx:7119"	"1"	"inline const 语素入口节点类* 类型_需求_确定特征当前值() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2569:    inline const 语素入口节点类* 类型_需求_确定特征当前值() noexcept"
"present"	"类型_需求_确定执行差值或目标值"	"类型_需求_确定执行差值或目标值"	"自我动作实现.外设模块.ixx:7126"	"1"	"inline const 语素入口节点类* 类型_需求_确定执行差值或目标值() noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:2576:    inline const 语素入口节点类* 类型_需求_确定执行差值或目标值() noexcept"
"present"	"类型_需求_重新配对参数或调整目标值"	"类型_需求_重新配对参数或调整目标值"	"自我动作实现.外设模块.ixx:7133"	"1"	"inline const 语素入口节点类* 类型_需求_重新配对参数或调整目标值() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:2583:    inline const 语素入口节点类* 类型_需求_重新配对参数或调整目标值() noexcept"
"present"	"类型_需求_修复实例特征写入能力"	"类型_需求_修复实例特征写入能力"	"自我动作实现.外设模块.ixx:7140"	"1"	"inline const 语素入口节点类* 类型_需求_修复实例特征写入能力() noexcept"	"把处理结果写入指定对象、场景或日志。"	""	"ClCompile"	"自我动作实现模块.ixx:2590:    inline const 语素入口节点类* 类型_需求_修复实例特征写入能力() noexcept"
"present"	"特征_效果表"	"特征_效果表"	"自我动作实现.外设模块.ixx:726"	"1"	"inline const 语素入口节点类* 特征_效果表() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:145:    inline const 语素入口节点类* 特征_效果表() noexcept"
"present"	"编码UTF8字符串为VecIU64"	"编码UTF8字符串为VecIU64"	"自我动作实现.外设模块.ixx:7281"	"1"	"inline VecIU64 编码UTF8字符串为VecIU64(const std::string& 文本)"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:7305:            编码UTF8字符串为VecIU64(句柄),"
"present"	"写入观察簇VecI64轮廓"	"写入观察簇VecI64轮廓"	"自我动作实现.外设模块.ixx:7383"	"1"	"inline bool 写入观察簇VecI64轮廓( 基础信息节点类* 宿主, const 结构_外设观察像素簇摘要& 簇, 时间戳 now)"	"把处理结果写入指定对象、场景或日志。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:22435:                        if (写入观察簇VecI64轮廓(节点, 簇, now)) {"
"present"	"写入观察簇到存在节点允许轮廓"	"写入观察簇到存在节点允许轮廓"	"自我动作实现.外设模块.ixx:7433"	"1"	"inline bool 写入观察簇到存在节点允许轮廓( 基础信息节点类* 宿主, const 结构_外设观察像素簇摘要& 簇, 时间戳 now)"	"把处理结果写入指定对象、场景或日志。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:13042:            (void)写入观察簇到存在节点允许轮廓(节点, *簇, now);"
"present"	"汇总轮廓比较评分"	"汇总轮廓比较评分"	"自我动作实现.外设模块.ixx:7536"	"1"	"inline void 汇总轮廓比较评分( 结构_存在轮廓比较接入结果& 汇总, const 语素入口节点类* 特征类型, const 结构_轮廓比较结果& 比较结果) noexcept"	"比较当前值、目标值或历史基准。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:7582:                汇总轮廓比较评分(汇总, 特征类型, 比较结果);"
"present"	"特征_被需求当前状态"	"特征_被需求当前状态"	"自我动作实现.外设模块.ixx:761"	"1"	"inline const 语素入口节点类* 特征_被需求当前状态() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:257:    inline const 语素入口节点类* 特征_被需求当前状态() noexcept"
"present"	"比较观察簇轮廓与已知存在特征"	"比较观察簇轮廓与已知存在特征"	"自我动作实现.外设模块.ixx:7614"	"1"	"inline std::optional<结构_轮廓比较结果> 比较观察簇轮廓与已知存在特征( const 结构_外设观察像素簇摘要& 簇, 存在节点类* 已知存在, const 语素入口节点类* 特征类型) noexcept"	"比较当前值、目标值或历史基准。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:7656:            const auto 比较结果 = 比较观察簇轮廓与已知存在特征(簇, 已知存在, 特征类型);"
"present"	"特征_需求有效截止"	"特征_需求有效截止"	"自我动作实现.外设模块.ixx:768"	"1"	"inline const 语素入口节点类* 特征_需求有效截止() noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:264:    inline const 语素入口节点类* 特征_需求有效截止() noexcept"
"present"	"读取基础节点特征值"	"读取基础节点特征值"	"自我动作实现.外设模块.ixx:7700"	"1"	"inline bool 读取基础节点特征值( 基础信息节点类* 宿主, const 语素入口节点类* 特征类型, 特征值& 输出值) noexcept"	"从指定来源读取数据或状态。"	""	"ClCompile"	"自我动作实现模块.ixx:2717:    inline bool 读取基础节点特征值("
"present"	"特征_累计安全结算"	"特征_累计安全结算"	"自我动作实现.外设模块.ixx:775"	"1"	"inline const 语素入口节点类* 特征_累计安全结算() noexcept"	"结算任务、需求、价值或结果贡献。"	""	"ClCompile"	"自我动作实现模块.ixx:271:    inline const 语素入口节点类* 特征_累计安全结算() noexcept"
"present"	"镜像执行输出派生需求标记"	"镜像执行输出派生需求标记"	"自我动作实现.外设模块.ixx:7755"	"1"	"inline void 镜像执行输出派生需求标记( 基础信息节点类* 来源宿主, 基础信息节点类* 目标宿主, 时间戳 now, const char* 调用方) noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:23666:            镜像执行输出派生需求标记("
"present"	"特征_累计服务结算"	"特征_累计服务结算"	"自我动作实现.外设模块.ixx:782"	"1"	"inline const 语素入口节点类* 特征_累计服务结算() noexcept"	"结算任务、需求、价值或结果贡献。"	""	"ClCompile"	"自我动作实现模块.ixx:278:    inline const 语素入口节点类* 特征_累计服务结算() noexcept"
"present"	"特征_最近结算时间"	"特征_最近结算时间"	"自我动作实现.外设模块.ixx:789"	"1"	"inline const 语素入口节点类* 特征_最近结算时间() noexcept"	"结算任务、需求、价值或结果贡献。"	""	"ClCompile"	"自我动作实现模块.ixx:285:    inline const 语素入口节点类* 特征_最近结算时间() noexcept"
"present"	"写入目标方法状态派生需求"	"写入目标方法状态派生需求"	"自我动作实现.外设模块.ixx:8043"	"1"	"inline void 写入目标方法状态派生需求( 方法类::节点类* 当前本能方法, 方法类::节点类* 目标方法, I64 当前状态值, I64 目标状态值, 场景节点类*& 输出结果场景, 时间戳 now) noexcept"	"把处理结果写入指定对象、场景或日志。"	""	"ClCompile"	"自我动作实现模块.ixx:2969:    inline void 写入目标方法状态派生需求("
"present"	"抽象条件集合根"	"抽象条件集合根"	"自我动作实现.外设模块.ixx:8294"	"1"	"inline 特征节点类* 抽象条件集合根( 方法类::节点类* 方法首节点, 时间戳 now) noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:3126:    inline 特征节点类* 抽象条件集合根("
"present"	"增加场景I64特征"	"增加场景I64特征"	"自我动作实现.外设模块.ixx:8552"	"1"	"inline bool 增加场景I64特征( 场景节点类* 场景, const 语素入口节点类* 特征类型, I64 增量, 时间戳 now) noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:3827:    inline bool 增加场景I64特征("
"present"	"写入参数绑定失败"	"写入参数绑定失败"	"自我动作实现.外设模块.ixx:8570"	"1"	"inline void 写入参数绑定失败( 存在节点类* 运行存在, 场景节点类* 输出结果场景, 时间戳 now) noexcept"	"把处理结果写入指定对象、场景或日志。"	""	"ClCompile"	"自我动作实现模块.ixx:3845:    inline void 写入参数绑定失败("
"present"	"声明运行参数"	"声明运行参数"	"自我动作实现.外设模块.ixx:8598"	"1"	"inline bool 声明运行参数( 方法类::节点类* 方法首节点, const 语素入口节点类* 参数类型, 时间戳 now) noexcept"	"执行对应模块、线程或方法的运行逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:3872:    inline bool 声明运行参数("
"present"	"运行参数已从输入场景匹配"	"运行参数已从输入场景匹配"	"自我动作实现.外设模块.ixx:8612"	"1"	"inline bool 运行参数已从输入场景匹配( 方法类::节点类* 方法首节点, 场景节点类* 输入参数场景, 时间戳 now) noexcept"	"执行对应模块、线程或方法的运行逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:3886:    inline bool 运行参数已从输入场景匹配("
"present"	"描述无条件本能"	"描述无条件本能"	"自我动作实现.外设模块.ixx:8639"	"1"	"inline bool 描述无条件本能( 方法类::节点类* 方法首节点, 时间戳 now) noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现模块.ixx:3913:    inline bool 描述无条件本能("
"present"	"方法首节点已有条件节点"	"方法首节点已有条件节点"	"自我动作实现.外设模块.ixx:8680"	"1"	"inline bool 方法首节点已有条件节点(方法类::节点类* 方法首节点) noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:8705:            && 方法首节点已有条件节点(方法首节点);"
"present"	"D455缺报告方法头可跳过补齐"	"D455缺报告方法头可跳过补齐"	"自我动作实现.外设模块.ixx:8697"	"1"	"inline bool D455缺报告方法头可跳过补齐( 方法类::节点类* 方法首节点, 枚举_本能方法ID 本能ID) noexcept"	"补齐条件、参数、证据或方法能力缺口。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:8849:                || D455缺报告方法头可跳过补齐(方法首节点, 本能ID);"
"present"	"特征_任务层执行回执"	"特征_任务层执行回执"	"自我动作实现.外设模块.ixx:922"	"1"	"inline const 语素入口节点类* 特征_任务层执行回执() noexcept"	"执行任务、方法或动作的主体逻辑。"	""	"ClCompile"	"自我动作实现模块.ixx:424:    inline const 语素入口节点类* 特征_任务层执行回执() noexcept"
"present"	"补全当前观察新鲜度状态"	"补全当前观察新鲜度状态"	"自我动作实现.外设模块.ixx:9482"	"1"	"inline void 补全当前观察新鲜度状态( 结构_双目相机调用结果& 结果, 时间戳 判定时间) noexcept"	"按函数名执行对应处理。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:9614:        补全当前观察新鲜度状态(结果, 判定时间);"
"present"	"选择基础观察事实首个缺口特征"	"选择基础观察事实首个缺口特征"	"自我动作实现.外设模块.ixx:9658"	"1"	"inline const 语素入口节点类* 选择基础观察事实首个缺口特征( const 结构_双目相机调用结果& 结果, I64& 当前状态值, I64& 目标状态值) noexcept"	"从候选集中选择当前使用对象或方法。"	""	"ClCompile"	"自我动作实现.外设模块.ixx:18653:            const auto* 派生特征 = 选择基础观察事实首个缺口特征("
